candidate,case_id,case_index,collision_event_error,disagreement_mse,disagreement_pixel_frechet,disagreement_ssim_error,disagreement_temporal_gradient_mse,energy_drift,exact_miss_mse,exact_miss_pixel_frechet,exact_miss_ssim_error,exact_miss_temporal_gradient_mse,failed_collision_event_error,failed_energy_drift,failed_kinematic_residual,failed_momentum_drift,failed_position_rmse,failed_velocity_rmse,initial_condition_error,kinematic_residual,model_seed,momentum_drift,mse,partial_error,pixel_frechet,position_rmse,post_contact_position_rmse,psnr,ratio_to_random_mse,ratio_to_random_pixel_frechet,ratio_to_random_ssim_error,ratio_to_random_temporal_gradient_mse,ssim,ssim_error,state_failure,temporal_gradient_mse,velocity_rmse
linear-extrapolation,test-0217,217,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,False,True,0.0,3.1047858819129705e-14,,0.0,0.008230853825807571,True,0.0033937770482157263,0.04623930065556065,0.06367315256842332,20.845551110085047,0.3296302661774399,0.039033149326375915,0.3802213572339835,0.008917939627213687,0.6355830898449583,0.36441691015504174,True,0.0002267915551783517,0.7606803300346471
learned-seed-11,test-0217,217,0.0,False,True,False,True,11.58178299748321,False,False,False,False,False,True,True,True,False,True,0.0,0.8608116060760557,11,2.9014603901884737,0.011916940100491047,True,0.0012585936953425265,0.035008255867493336,0.046262352325285284,19.238352435946986,0.47725111154674854,0.014475575429260593,0.476992511811735,0.021340617041660043,0.5428343673641786,0.45716563263582144,True,0.0005427118740044534,0.9159626791394523
learned-seed-29,test-0217,217,0.0,False,True,False,True,13.519829942790368,False,False,False,False,False,True,True,True,False,True,0.0,0.630728863839631,29,2.514015584702375,0.009326730854809284,True,0.0024727845307720856,0.029134998686225065,0.03957317524985329,20.302705556653315,0.3735180868595347,0.028440456302904392,0.37356945678959114,0.02903903491360589,0.6419584944888186,0.3580415055111814,True,0.0007384898490272462,0.8939144617223856
learned-seed-47,test-0217,217,1.0,True,True,True,True,33.52748544466081,False,False,False,False,True,True,True,True,False,True,0.0,2.031467370157853,47,5.689298834148732,0.005775453522801399,True,0.0006874659981095828,0.01892003117024732,0.02483023194181576,22.384139067229984,0.23129608693174308,0.007906813729889925,0.23109946390330258,0.008453529177009228,0.7785065173961222,0.2214934826038778,True,0.00021498116257134825,2.033818404137348
analytic-oracle,test-0218,218,0.0,False,False,False,False,1.96046297621617e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.014153338153489289,,0.0,0.0,False,8.85055917443367e-15,0.0,0.0,120.0,0.0,9.322213715045834e-14,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0218,218,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5321214852279273,,0.0,0.009989140555262566,True,0.003544164202489214,0.025824553490472784,0.02507496981250086,20.004718759545405,0.36627316398787657,0.037330360133921776,0.36615475835556394,0.01066493004868245,0.6453696098207479,0.35463039017925213,True,0.0002925734152086079,0.8026043759663716
linear-extrapolation,test-0218,218,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,3.078986629669876e-14,,0.0,0.010216946713626385,True,0.004760518936213564,0.05492817743034363,0.07244474381676899,19.906788716711908,0.3746261631211084,0.05014211423623998,0.42618569646997817,0.010552360368954584,0.5872280876350161,0.4127719123649839,True,0.0002894852659665048,0.8026043759663716
learned-seed-11,test-0218,218,0.0,False,True,False,True,80.90074442886208,False,False,False,False,False,True,True,True,True,True,0.0,1.9454213506433125,11,7.452603557466505,0.01870007812976837,True,0.022722402407754774,0.08632780809345603,0.11189915250474171,17.281565789578114,0.6856782868874869,0.23933300392617982,0.6856530136204135,0.06336850561172182,0.335927254257701,0.664072745742299,True,0.0017384024104103446,1.988219789565204
learned-seed-29,test-0218,218,0.0,False,True,False,True,57.22909848339256,False,False,False,False,False,True,True,True,True,True,0.0,1.9796046157728564,29,6.634788695844441,0.01447578426450491,True,0.02161720752234974,0.06992066040960836,0.09186190919635158,18.39357897892743,0.5307855339939967,0.22769208642541572,0.5306968427181347,0.03628610445339182,0.4860063290034547,0.5139936709965454,True,0.0009954448323696852,2.343712307233009
learned-seed-47,test-0218,218,0.0,False,True,False,True,34.31126994232507,False,False,False,False,False,True,True,True,False,True,0.0,1.2112842513278674,47,5.683090143127955,0.016489695757627487,True,0.00495889839892176,0.04598576054916755,0.055933527743927326,17.827873572119078,0.6046298983311212,0.05223162712643553,0.6046514193054862,0.022839913583557962,0.4143794014482871,0.5856205985517129,True,0.0006265724659897387,1.4728206421795424
analytic-oracle,test-0219,219,0.0,False,False,False,False,3.4987911544604887e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.006032765560302697,,0.0,0.0,False,1.4311468676808659e-16,0.0,0.0,120.0,0.0,2.4155119306270187e-15,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0219,219,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.4878392469862872,,0.0,0.010173504240810871,True,0.0032973791462937185,0.03040587696486937,0.030589579623959463,19.92529429543869,0.49868213759582786,0.05565367781281627,0.4988493421868053,0.011742545400782378,0.5253765559511469,0.47462344404885315,True,0.0002466842415742576,0.698168793427058
linear-extrapolation,test-0219,219,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,False,True,0.0,2.5606188517840783e-14,,0.0,0.007006594445556402,True,0.002129604394853727,0.04651180981693824,0.06463358615996577,21.54493019534287,0.34344739164316,0.03594379402598113,0.3877181508489425,0.01063949433055458,0.6311108214165643,0.36888917858343573,True,0.00022351164079736918,0.698168793427058
learned-seed-11,test-0219,219,1.0,False,True,False,True,29.22160789169125,False,False,False,False,True,True,True,True,False,True,0.0,1.008059441521268,11,4.563596859043823,0.010115751065313816,True,0.001991416393129256,0.03679699091206816,0.04888807321157965,19.950018665845313,0.49585120772858643,0.03361143545137954,0.4953705253406012,0.03067591794609893,0.5286864290794194,0.47131357092058057,True,0.0006444314494729042,1.027508777160157
learned-seed-29,test-0219,219,0.0,False,True,False,True,77.46855332928328,False,False,False,False,False,True,True,True,True,True,0.0,2.4627752414991204,29,8.108058737270175,0.010104560293257236,True,0.0100460508473436,0.06122711792162041,0.08472292892282655,19.954825803542093,0.4953026614265034,0.16955880787250788,0.4949115965794366,0.0337353974707495,0.5291230706278319,0.4708769293721681,True,0.0007087041740305722,2.6953946643792572
learned-seed-47,test-0219,219,0.0,False,True,False,True,59.590472631371924,False,False,False,False,False,True,True,True,False,True,0.0,1.4214161625367303,47,6.804839531306511,0.013497344218194485,True,0.0019484424892792377,0.0485945840442848,0.05838610469117082,18.697516763085773,0.6616092456712274,0.03288611522185237,0.6612392569642797,0.0260572273293115,0.37087287295015264,0.6291271270498473,True,0.0005474032368510962,1.617805567985342
analytic-oracle,test-0220,220,0.0,False,False,False,False,5.957824401522039e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.0009170634405734852,,0.0,0.0,False,5.065392549852277e-16,0.0,0.0,120.0,0.0,9.170699682416458e-15,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0220,220,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.5286970595592078,,0.0,0.010458446107804775,True,0.006277622121306217,0.03062462762418956,0.029874635943090585,19.805328371644404,0.47583722686651453,0.11365395006922491,0.4729854725383766,0.014164432429207223,0.5451124141423448,0.4548875858576552,True,0.00031439034501090646,0.7814817571020395
linear-extrapolation,test-0220,220,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,2.7575676870244296e-14,,0.0,0.00847291387617588,True,0.00149195539767478,0.05697137540902261,0.07683530752614975,20.719672080026143,0.3854997005061395,0.027011282456351076,0.4269950431011336,0.01417916151823836,0.5893431075439627,0.4106568924560373,True,0.00031471726833842695,0.7814817571020395
learned-seed-11,test-0220,220,1.0,False,True,False,True,40.23939416621145,False,False,False,False,True,True,True,True,True,True,0.0,2.6199149705910165,11,6.3707737044915485,0.012401621788740158,True,0.002668719986972256,0.054879181839564785,0.07312714777558763,19.065215174309124,0.5642476195577119,0.04831615574926896,0.5643418737931208,0.02092413889494504,0.45725159127945636,0.5427484087205436,True,0.0004644271684810519,2.7709493745469485
learned-seed-29,test-0220,220,0.0,False,False,False,True,3181.3017415019763,False,False,False,False,False,True,True,True,True,True,0.0,7.462878743001987,29,38.29278862910045,0.011633970774710178,True,0.015404129596596188,0.2924040980121078,0.3940867603470123,19.34272031512212,0.5293211184358386,0.2788858810232317,0.6280631585848185,0.1347791710283547,0.39596847987418676,0.6040315201258133,True,0.0029915261548012495,9.441277517056651
learned-seed-47,test-0220,220,0.0,False,True,False,True,4.943295861952264,False,False,False,False,False,True,True,True,False,True,0.0,0.9852890346911184,47,2.255534955798216,0.008112924173474312,True,0.001446346668483154,0.026749299922756587,0.03489697903993502,20.908225830872993,0.3691209287394444,0.026185553839671093,0.3689488233486579,0.02148400293741542,0.645168299446076,0.354831700553924,True,0.0004768537764903158,1.1117814024127746
analytic-oracle,test-0221,221,0.0,False,False,False,False,1.3627989614952403e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.02611479713788661,,0.0,0.0,False,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0221,221,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.6382255997291453,,0.0,0.009675501845777035,True,0.0004110823486842681,0.031532819556408846,0.029873438594012286,20.143264998801737,0.47881584852795683,0.007517197808751268,0.4790062018449126,0.018353141205078256,0.5397724624938277,0.4602275375061723,True,0.00037927035009488463,0.9653386557058694
linear-extrapolation,test-0221,221,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,2.867195688364402e-14,,0.0,0.008734234608709812,True,0.0008489860626691165,0.06838437687091913,0.09041147784017817,20.587751467517922,0.4322349395485826,0.01552486062800605,0.4655661366441623,0.02061073180209033,0.5526856316499682,0.4473143683500318,True,0.00042592379031702876,0.9653386557058694
learned-seed-11,test-0221,221,1.0,False,True,False,True,13.025230111860578,False,False,False,False,True,True,True,True,False,True,0.0,1.4857986366968927,11,3.1521789642586167,0.009767502546310425,True,0.0013550733600492771,0.03971483797369493,0.05159204147936859,20.10216466886037,0.48336872797475144,0.024779352666108454,0.48211838214654135,0.02651261161370176,0.5367822901933915,0.4632177098066085,True,0.000547887000720948,1.813463273054078
learned-seed-29,test-0221,221,1.0,False,True,False,True,1.4376678470366362,False,False,False,False,True,True,True,True,False,True,0.0,0.2706712904037112,29,0.8264880105010867,0.007936631329357624,True,0.00019058164790527993,0.03915024322140189,0.051569909384690096,21.00363792977003,0.39276359252399545,0.003485043691628111,0.3915935296838788,0.018145725949198686,0.6237582620524983,0.3762417379475017,True,0.0003749840834643692,0.8012780620094312
learned-seed-47,test-0221,221,0.0,True,True,True,True,2.434853493644139,False,False,False,False,False,True,True,True,False,True,0.0,0.48254972021624437,47,1.1699392196459781,0.0031530489213764668,False,0.00033736092409627724,0.011537630504311005,0.01432560208170411,25.01269290869913,0.1560363295675426,0.006169101659294596,0.15556000811567766,0.02121091712112543,0.8505384707050242,0.1494615292949758,True,0.00043832670780830085,0.5724942034663774
analytic-oracle,test-0222,222,0.0,False,False,False,False,2.668109324398135e-16,False,False,False,False,False,False,False,False,False,False,0.0,0.0005890305289275128,,0.0,0.0,False,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0222,222,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.45612965312445497,,0.0,0.010436557233333588,True,0.003038651987284525,0.03593821355789722,0.03741552551515434,19.814427409074607,0.6255899639143949,0.07392132325953903,0.6248699379058305,0.014892699502087367,0.4078933467579944,0.5921066532420056,True,0.00024712266167625785,0.6250245418832345
linear-extrapolation,test-0222,222,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,False,True,0.0,2.229214365616463e-14,,0.0,0.005315321031957865,True,0.0011311104688294838,0.04231603310358503,0.06159336748948127,22.74470500059339,0.3186119156186359,0.027516537911705212,0.3561162751313806,0.012447813190941194,0.662555672721724,0.337444327278276,True,0.00020655333355534822,0.6250245418832345
learned-seed-11,test-0222,222,1.0,False,True,False,True,38.16378471826169,False,False,False,False,True,True,True,True,True,True,0.0,2.0207839608627585,11,5.923199012312095,0.008852888830006123,True,0.001808252549425497,0.05132446411776701,0.07173511073503182,20.529149893913612,0.5306614317231769,0.04398938141001787,0.5576825798378249,0.02850250463288751,0.47155792607692176,0.5284420739230782,True,0.0004729575593955815,2.197854917806028
learned-seed-29,test-0222,222,0.0,False,False,False,True,20563.241564785825,False,False,False,False,False,True,True,True,True,True,0.0,15.894760076873355,29,98.76756995625925,0.009065752848982811,True,0.017708112986175237,0.6637661256256484,0.9639003545704259,20.425961248742922,0.543420964486048,0.43078547653536586,0.6963663623653576,0.162209040688926,0.34014563473431186,0.6598543652656881,True,0.0026916228234767914,20.346572952705998
learned-seed-47,test-0222,222,1.0,False,True,False,True,45.7478104388207,False,False,False,False,True,True,True,True,False,True,0.0,1.6984841716179793,47,6.75313477848126,0.004878390114754438,True,0.0004935171273777494,0.0194270064672617,0.025606777617773666,23.117234730032827,0.29242132511879665,0.012005797063852366,0.292506873816574,0.020343891222528904,0.7228298953118877,0.2771701046881123,True,0.00033757725032046437,1.7539328705842043
analytic-oracle,test-0223,223,0.0,False,False,False,False,1.0162836210316724e-15,False,False,False,False,False,False,False,False,False,False,0.0,0.019417763391290758,,0.0,0.0,False,1.7867651802561113e-16,0.0,0.0,120.0,0.0,3.283070283808018e-15,0.0,0.0,1.0,0.0,False,0.0,0.0
persistence,test-0223,223,1.0,False,True,False,True,0.0,False,False,False,False,True,False,True,False,False,True,0.0,0.4957798945905526,,0.0,0.009535528719425201,True,0.0045919110913920395,0.028841738252045328,0.027732748327824398,20.206552214892056,0.42328443582517283,0.08437352046381802,0.4227787954479663,0.0126846832851728,0.5925558389562585,0.4074441610437415,True,0.0002869050658773631,0.7332493359548223
linear-extrapolation,test-0223,223,1.0,False,True,False,True,0.0,False,False,False,False,True,False,False,False,True,True,0.0,2.2306525611913894e-14,,0.0,0.00844639167189598,True,0.0016498212852122914,0.05405971484825827,0.07309315268338394,20.73328783555302,0.37493737775795216,0.03031444363773666,0.418014665151147,0.01248409560836721,0.5971471692045834,0.40285283079541656,True,0.0002823681279551238,0.7332493359548223
learned-seed-11,test-0223,223,1.0,False,True,False,True,46.18705603993047,False,False,False,False,True,True,True,True,True,True,0.0,2.5575409949205423,11,6.787772618297715,0.011941581964492798,True,0.0022755892308176503,0.05585157438580957,0.07465278193461769,19.229381361094998,0.5300897237510589,0.041812541818058636,0.5474778855596734,0.01896664133054008,0.4723797168315726,0.5276202831684274,True,0.00042899182881228626,2.6802533910107527
learned-seed-29,test-0223,223,0.0,False,False,False,True,4207.916340018056,False,False,False,False,False,True,True,True,True,True,0.0,7.8296753911225405,29,43.65805109796542,0.011590353213250637,True,0.018592946629896377,0.31472853814532215,0.42530001329334377,19.359033288139475,0.5144985941776922,0.34163387133104756,0.615471030732689,0.13461523812472778,0.40685275500182705,0.593147244998173,True,0.0030447582248598337,10.08406462453599
